original_lon,original_lat,distance,formatted,lat,lon,KEY,name,housenumber,street,postcode,district,suburb,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
"7,74471","48,588647",2.21938586495109,"6 Rue des Cigognes, 67083 Strasbourg, France",48.5886281,7.7447003,"7,7447148,588647",,6,Rue des Cigognes,67083,,Krutenau,Strasbourg,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,362936","48,743116",0.702500418601948,"4 Quai Du Canal, 67700 Saverne, France",48.743122,7.362939,"7,36293648,743116",,4,Quai Du Canal,67700,Saverne,,Saverne,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,3516059999","48,747178",0,"Centre Hospitalier Sainte-Catherine, 19 Côte de Saverne, 67703 Saverne, France",48.746147,7.3493880832217,"7,351605999948,747178",Centre Hospitalier Sainte-Catherine,19,Côte de Saverne,67703,,,Saverne,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,435557","48,263102",5.21140706072622,"23a Avenue Louis Pasteur, 67600 Sélestat, France",48.263107,7.435487,"7,43555748,263102",,23a,Avenue Louis Pasteur,67600,Selestat,,Sélestat,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,764991","48,58798",3.1429973409791,"Clinique de l'Orangerie, 29 Allée de la Robertsau, 67000 Strasbourg, France",48.5882493,7.76476117427235,"7,76499148,58798",Clinique de l'Orangerie,29,Allée de la Robertsau,67000,Strasbourg,Quartier des XV,Strasbourg,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,708718","48,594702",1.85236078508575,"Hôpital de Hautepierre, Avenue Molière, 67200 Strasbourg, France",48.59329295,7.70700945110161,"7,70871848,594702",Hôpital de Hautepierre,,Avenue Molière,67200,,Hautepierre,Strasbourg,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,690546","48,609559",16.9452214431995,"17 Rue De La Victoire, 67206 Mittelhausbergen, France",48.609655,7.690725,"7,69054648,609559",,17,Rue De La Victoire,67206,Mittelhausbergen,,Mittelhausbergen,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,7931879","48,5721917",18.8007500379497,"6 Rue François Epailly, 67000 Strasbourg, France",48.572066,7.793017,"7,793187948,5721917",,6,Rue François Epailly,67000,Strasbourg,,Strasbourg,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,7439706","48,5771344",9.8765673430431,"4b Rue Sainte-Elisabeth, 67000 Strasbourg, France",48.577061,7.743895,"7,743970648,5771344",,4b,Rue Sainte-Elisabeth,67000,Strasbourg,,Strasbourg,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,749413","48,600804",0,"Centre Médico-Chirurgical et Obstétrical, 19 Rue Louis Pasteur, 67300 Schiltigheim, France",48.60042785,7.74976759801812,"7,74941348,600804",Centre Médico-Chirurgical et Obstétrical,19,Rue Louis Pasteur,67300,,,Schiltigheim,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,754078","48,592098",18.4523137487287,"43a Boulevard Clémenceau, 67000 Strasbourg, France",48.592112,7.753828,"7,75407848,592098",,43a,Boulevard Clémenceau,67000,Strasbourg,,Strasbourg,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,764991","48,58798",3.1429973409791,"Clinique de l'Orangerie, 29 Allée de la Robertsau, 67000 Strasbourg, France",48.5882493,7.76476117427235,"7,76499148,58798",Clinique de l'Orangerie,29,Allée de la Robertsau,67000,Strasbourg,Quartier des XV,Strasbourg,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,7355586999","48,582174599",2.77733454136115,"29 Rue Du Faubourg National, 67000 Strasbourg, France",48.582197,7.735542,"7,735558699948,582174599",,29,Rue Du Faubourg National,67000,Strasbourg,,Strasbourg,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,786661","48,615448",1.88385232858284,"Clinique Sainte-Anne, Rue Philippe Thys, 67000 Strasbourg, France",48.61468465,7.78791150381586,"7,78666148,615448",Clinique Sainte-Anne,,Rue Philippe Thys,67000,,Robertsau,Strasbourg,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,7861571","48,8197997",21.5046336355285,"16 Bd Du Mal De Lattre De Tassigny, 67500 Hagenau, France",48.81982,7.785865,"7,786157148,8197997",,16,Bd Du Mal De Lattre De Tassigny,67500,Haguenau,,Hagenau,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,792891","48,818606",0,"6 Rue Des Premontres, 67500 Hagenau, France",48.818606,7.792891,"7,79289148,818606",,6,Rue Des Premontres,67500,Haguenau,,Hagenau,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,8225939999","48,9726659",0,"67250 Lobsann, France",48.97259815,7.82223031141304,"7,822593999948,9726659",,,,67250,,,Lobsann,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,747711","48,905911",2.96053026910581,"Centre de rééducation et de réadaptation d’Alsace du Nord (CERRAN), 12 Route de Haguenau, 67360 Morsbronn-les-Bains, France",48.9064163,7.74686991522641,"7,74771148,905911",Centre de rééducation et de réadaptation d’Alsace du Nord (CERRAN),12,Route de Haguenau,67360,Morsbronn-Les-Bains,,Morsbronn-les-Bains,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,642086","48,950217",5.22208190439576,"10 Rue Du Marechal Leclerc, 67110 Niederbronn-les-Bains, France",48.950173,7.642111,"7,64208648,950217",,10,Rue Du Marechal Leclerc,67110,Niederbronn-Les-Bains,,Niederbronn-les-Bains,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,768954","48,951793",18.9959705161616,"39 Rue Principale, 67360 Goersdorf, France",48.951777,7.769213,"7,76895448,951793",,39,Rue Principale,67360,Dieffenbach-Les-Woerth,,Goersdorf,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,215848","48,486993",0,"Centre de Réadaptation fonctionnelle de Schirmeck, 32 Rue de l'Ancien Sanatorium, 67130 Schirmeck, France",48.4869194,7.21565527323785,"7,21584848,486993",Centre de Réadaptation fonctionnelle de Schirmeck,32,Rue de l'Ancien Sanatorium,67130,,,Schirmeck,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,721729","48,536472",0,"Centre de Traumatologie et d'Orthopédie de la Main, Rue du Moulin, 67400 Illkirch-Graffenstaden, France",48.537061,7.72296905381874,"7,72172948,536472",Centre de Traumatologie et d'Orthopédie de la Main,,Rue du Moulin,67400,,,Illkirch-Graffenstaden,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,792778","48,601771",4.78159199598611,"Robertsau Lamproie, Rue de la Lamproie, 67015 Strasbourg, France",48.601728,7.7927774,"7,79277848,601771",Robertsau Lamproie,,Rue de la Lamproie,67015,Strasbourg,Robertsau,Strasbourg,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,710494","48,593711",23.7948454145561,"29 Avenue Molière, 67200 Strasbourg, France",48.5939191,7.7105694,"7,71049448,593711",,29,Avenue Molière,67200,,Cronenbourg,Strasbourg,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,749077","48,577349",7.02010436949172,"2 Place De l’Hôpital, 67000 Strasbourg, France",48.577368,7.748986,"7,74907748,577349",,2,Place De l’Hôpital,67000,Strasbourg,,Strasbourg,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,7791408","48,798844",0,"Centre hospitalier de Haguenau, 64 Avenue du Professeur René Leriche, 67500 Haguenau, France",48.7973948,7.77816805370988,"7,779140848,798844",Centre hospitalier de Haguenau,64,Avenue du Professeur René Leriche,67500,,,Haguenau,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,745177","48,586988",0.160562252430699,"11 Rue de la Toussaint, 67000 Strasbourg, France",48.5873243,7.74438083881062,"7,74517748,586988",,11,Rue de la Toussaint,67000,La Petite France,Krutenau,Strasbourg,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,223128","48,482852",1.42295419071664,"Clinique Saint-Luc, 10 Rue des Forges, 67130 Schirmeck, France",48.482753,7.22405834976721,"7,22312848,482852",Clinique Saint-Luc,10,Rue des Forges,67130,Schirmeck,La Broque,Schirmeck,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,787053","48,602599",18.0089328095162,"13 Rue Marie Jaell, 67000 Strasbourg, France",48.602613,7.786809,"7,78705348,602599",,13,Rue Marie Jaell,67000,Strasbourg,,Strasbourg,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,786661","48,615448",1.88385232858284,"Clinique Sainte-Anne, Rue Philippe Thys, 67000 Strasbourg, France",48.61468465,7.78791150381586,"7,78666148,615448",Clinique Sainte-Anne,,Rue Philippe Thys,67000,,Robertsau,Strasbourg,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,45845","47,651475",1.56104582126798,"Centre hospitalier de Sierentz, 35 Rue Rogg-Haas, 68510 Sierentz, France",47.6518564,7.45885927641485,"7,4584547,651475",Centre hospitalier de Sierentz,35,Rue Rogg-Haas,68510,Uffheim,,Sierentz,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,995716","47,773637",9.13174601736934,"5 Rue Du Moulin, 68290 Masevaux, France",47.773578,6.995631,"6,99571647,773637",,5,Rue Du Moulin,68290,Masevaux,,Masevaux,Haut-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,1753713","47,806648499",20.0226123025962,"Spiga d'Oro, 31 Rue Poincaré, 68700 Cernay, France",47.806719,7.175618,"7,175371347,806648499",Spiga d'Oro,31,Rue Poincaré,68700,Cernay,,Cernay,Haut-Rhin,Great East,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,301464","47,73227",0,"Centre de Réadaptation et de Formation Professionelle, Rue Albert Camus, 68200 Mulhouse, France",47.73263525,7.30293336516062,"7,30146447,73227",Centre de Réadaptation et de Formation Professionelle,,Rue Albert Camus,68200,,Les Coteaux,Mulhouse,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,056749","47,755888",6.22737320406173,"5a Rue De La Gare, 68780 Sentheim, France",47.755832,7.05675,"7,05674947,755888",,5a,Rue De La Gare,68780,Sentheim,,Sentheim,Haut-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,974917","47,910932",0,"60 Grand’Rue, 68830 Oderen, France",47.910932,6.974917,"6,97491747,910932",,60,Grand’Rue,68830,Oderen,,Oderen,Haut-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,28044","47,759673",18.5958883844757,"30 Rue Aristide Briand, 68460 Lutterbach, France",47.759823,7.28033,"7,2804447,759673",,30,Rue Aristide Briand,68460,Lutterbach,,Lutterbach,Haut-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,345785","47,504901",18.8288982951747,"2 Rue de Ferrette, 68480 Bouxwiller, France",47.5047318,7.3457949,"7,34578547,504901",,2,Rue de Ferrette,68480,,,Bouxwiller,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,24001","47,620831",0.186638434897652,"12b Rue Brulée, 68130 Altkirch, France",47.620832,7.240012,"7,2400147,620831",,12b,Rue Brulée,68130,Altkirch,,Altkirch,Haut-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,3387924999","47,7341822",9.88355862823068,"23A Avenue de la 1re Division Blindée, 68100 Mulhouse, France",47.7341441,7.3389119,"7,338792499947,7341822",,23A,Avenue de la 1re Division Blindée,68100,,Rebberg,Mulhouse,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,3325898","47,7408452",4.04543740578655,"Clinique du Diaconat - Fonderie, Rue Saint-Michel, 68100 Mulhouse, France",47.740852,7.33212071924342,"7,332589847,7408452",Clinique du Diaconat - Fonderie,,Rue Saint-Michel,68100,Mulhouse,Rebberg,Mulhouse,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,3391159999","47,725637",0,"Hôpital Émile Muller, Rue Robert Breitwieser, 68100 Mulhouse, France",47.7251064,7.34234903381211,"7,339115999947,725637",Hôpital Émile Muller,,Rue Robert Breitwieser,68100,,Rebberg,Mulhouse,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,330513","47,749399",3.76463998808722,"Clinique du Diaconat - Roosevelt, Boulevard du Président Roosevelt, 68200 Mulhouse, France",47.7493547,7.33109909679211,"7,33051347,749399",Clinique du Diaconat - Roosevelt,,Boulevard du Président Roosevelt,68200,,,Mulhouse,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,250248","47,623972",0.106855004208051,"Centre hospitalier d'Altkirch, 23 Rue du 3e Zouaves, 68130 Altkirch, France",47.62416,7.25244639997051,"7,25024847,623972",Centre hospitalier d'Altkirch,23,Rue du 3e Zouaves,68130,Altkirch,,Altkirch,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,3020921","47,771648",0.692589524856225,"Rue Henri Haeffely, 68120 Pfastatt, France",47.7718307,7.3022826,"7,302092147,771648",Rue Henri Haeffely,,Rue Henri Haeffely,68120,,,Pfastatt,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,096705","47,813498",0,"Hôpital Saint-Jacques, 1 Rue Saint-Jacques, 68800 Thann, France",47.81338925,7.09560722280382,"7,09670547,813498",Hôpital Saint-Jacques,1,Rue Saint-Jacques,68800,Faubourg des Vosges,,Thann,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,3316179999","47,7337773",0,"Hôpital du Hasenrain, Avenue d'Altkirch, 68100 Mulhouse, France",47.7339632,7.3311161494384,"7,331617999947,7337773",Hôpital du Hasenrain,,Avenue d'Altkirch,68100,,Rebberg,Mulhouse,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,3359490999","48,0774531",44.0417110987578,"32 Avenue De La Liberté, 68000 Colmar, France",48.077632,7.336478,"7,335949099948,0774531",,32,Avenue De La Liberté,68000,Colmar,,Colmar,Haut-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,350716","47,868203",2.02273853180524,"Hôpital intercommunal Ensisheim Neuf-Brisach, D 2, 68190 Ensisheim, France",47.86784195,7.35010418814008,"7,35071647,868203",Hôpital intercommunal Ensisheim Neuf-Brisach,,D 2,68190,Ensisheim,,Ensisheim,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,21534","47,908626",0.133865303100215,"2 Rue Jean Schlumberger, 68500 Guebwiller, France",47.908627,7.215341,"7,2153447,908626",,2,Rue Jean Schlumberger,68500,Guebwiller,,Guebwiller,Haut-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,175128","48,245239",1.2559122775356,"Hôpital intercommunal du Val d'Argent, 17 Rue Jean-Jacques Bock, 68160 Sainte-Marie-aux-Mines, France",48.2449383,7.17434504608583,"7,17512848,245239",Hôpital intercommunal du Val d'Argent,17,Rue Jean-Jacques Bock,68160,Sainte-Marie-Aux-Mines,,Sainte-Marie-aux-Mines,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,2257198","47,8908117",0,"80 Route de Guebwiller, 68360 Soultz-Haut-Rhin, France",47.8908117,7.2257198,"7,225719847,8908117",,80,Route de Guebwiller,68360,,,Soultz-Haut-Rhin,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,131405","48,043585",0,"Hôpital local de Munster, 6 Rue du Moulin, 68140 Munster, France",48.04359125,7.13176602381339,"7,13140548,043585",Hôpital local de Munster,6,Rue du Moulin,68140,,,Munster,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,316389","48,196665",3.69549313220757,"11 Rue du Château, 68150 Ribeauvillé, France",48.196649,7.3164327,"7,31638948,196665",,11,Rue du Château,68150,,,Ribeauvillé,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,297689","47,957697",2.8619107210762,"3 Rue Rettig, 68250 Rouffach, France",47.957685,7.297723,"7,29768947,957697",,3,Rue Rettig,68250,Rouffach,,Rouffach,Haut-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,346565","48,065155",0,"Clinique du Diaconat, Rue Honoré de Balzac, 68000 Colmar, France",48.0655345,7.34692527047386,"7,34656548,065155",Clinique du Diaconat,,Rue Honoré de Balzac,68000,,,Colmar,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,364438","48,0639172",0,"Hôpital Albert Schweitzer, Avenue d'Alsace, 68000 Colmar, France",48.0634488,7.3646810992574,"7,36443848,0639172",Hôpital Albert Schweitzer,,Avenue d'Alsace,68000,,,Colmar,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,1942971999","47,9158522",0,"Clinique Solisana, 1 Chemin du Liebenberg, 68500 Guebwiller, France",47.9160507,7.19516550625,"7,194297199947,9158522",Clinique Solisana,1,Chemin du Liebenberg,68500,,,Guebwiller,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,19621","47,88505",1.06299241344937,"Rue de Thierenbach, 68500 Jungholtz, France",47.8850341,7.1961744,"7,1962147,88505",Rue de Thierenbach,,Rue de Thierenbach,68500,,,Jungholtz,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,2293019999","48,098884",13.4448925838139,"2 Chemin Du Rosaire, 68770 Ammerschwihr, France",48.098979,7.229414,"7,229301999948,098884",,2,Chemin Du Rosaire,68770,Ammerschwihr,,Ammerschwihr,Haut-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,346565","48,065155",0,"Clinique du Diaconat, Rue Honoré de Balzac, 68000 Colmar, France",48.0655345,7.34692527047386,"7,34656548,065155",Clinique du Diaconat,,Rue Honoré de Balzac,68000,,,Colmar,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,3447338999","47,7236286",25.8415110678568,"20 Avenue Du Docteur René Laennec, 68100 Mulhouse, France",47.723755,7.344444,"7,344733899947,7236286",,20,Avenue Du Docteur René Laennec,68100,Mulhouse,,Mulhouse,Haut-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,3418149","47,7271025",1.21712210346865,"Rue du Docteur Léon Mangeney, 68100 Mulhouse, France",47.7266132,7.3411163,"7,341814947,7271025",Rue du Docteur Léon Mangeney,,Rue du Docteur Léon Mangeney,68100,,Rebberg,Mulhouse,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,334263","48,082979",6.32269522985946,"Centre pour personnes âgées, Route d'Ingersheim, 68000 Colmar, France",48.0847414,7.33493639888005,"7,33426348,082979",Centre pour personnes âgées,,Route d'Ingersheim,68000,,,Colmar,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,4416241","48,3181795",158.687704955587,"21 Rue des Boutons d'Or, 67650 Dambach-la-Ville, France",48.3196037,7.4417611,"7,441624148,3181795",,21,Rue des Boutons d'Or,67650,,,Dambach-la-Ville,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,343142","48,075712",3.41656709964424,"Place du Capitaine Dreyfus, 68000 Colmar, France",48.0757246,7.3432035,"7,34314248,075712",Place du Capitaine Dreyfus,,Place du Capitaine Dreyfus,68000,,,Colmar,Haut-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
