original_lon,original_lat,distance,formatted,lat,lon,KEY,name,housenumber,street,postcode,suburb,district,city,state_code,county,state,country,country_code,attribution,attribution_license,attribution_url
"1,399364","43,616509",0,"Hôpital Garonne, Avenue de Casselardit, 31300 Toulouse, France",43.6165051,1.40077137664005,"1,39936443,616509",Hôpital Garonne,,Avenue de Casselardit,31300,Toulouse Ouest,Arènes Romaines - Saint-Martin-du-Touch,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,3901634999","43,8423279",28.6602630795125,"3bis Rue Des Bourdisquettes, 31620 Fronton, France",43.84231,1.39052,"1,390163499943,8423279",,3bis,Rue Des Bourdisquettes,31620,,Fronton,Fronton,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,43652","43,599117",0.895329578289725,"Hôpital Hôtel-Dieu Saint-Jacques, Rue Viguerie, 31300 Toulouse, France",43.5998870954546,1.43636102727273,"1,4365243,599117",Hôpital Hôtel-Dieu Saint-Jacques,,Rue Viguerie,31300,Toulouse Rive Gauche,Saint-Cyprien,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,4313511999","43,5965384",0,"Clinique Rive Gauche, Rue de Cugnaux, 31300 Toulouse, France",43.59627405,1.4310316112496,"1,431351199943,5965384",Clinique Rive Gauche,,Rue de Cugnaux,31300,Toulouse Rive Gauche,Saint-Cyprien,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,5070445","43,6485744",0,"Boulevard de Ratalens, 31240 Saint-Jean, France",43.6485744,1.5070445,"1,507044543,6485744",Boulevard de Ratalens,,Boulevard de Ratalens,31240,,,Saint-Jean,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,5080987295","43,58286365",0,"Clinique la Croix du Sud, 52 Chemin de Ribaute, 31130 Quint-Fonsegrives, France",43.5828716,1.50809185900227,"1,508098729543,58286365",Clinique la Croix du Sud,52,Chemin de Ribaute,31130,,,Quint-Fonsegrives,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,485137","43,720398",2.82608140329059,"Avenue de Neuville, 31140 Montberon, France",43.7217839,1.4877151,"1,48513743,720398",Avenue de Neuville,,Avenue de Neuville,31140,,,Montberon,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,310983","43,499765",30.9335363728548,"14 Place De La Liberation, 31600 Seysses, France",43.499903,1.31065,"1,31098343,499765",,14,Place De La Liberation,31600,,Seysses,Seysses,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,423956","43,563143",1.31841112219545,"45 Rue de Gironis, 31100 Toulouse, France",43.5631458,1.4239401,"1,42395643,563143",,45,Rue de Gironis,31100,Bellefontaine,,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,328983","43,597375",0,"Clinique du Cabirol - Centre de Rééducation Fonctionnelle, Allée du Château, 31770 Colomiers, France",43.59747515,1.32892898067634,"1,32898343,597375",Clinique du Cabirol - Centre de Rééducation Fonctionnelle,,Allée du Château,31770,Cabirol,,Colomiers,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,4172426","43,595245",0,"Clinique Pasteur, 45 Avenue de Lombez, 31300 Toulouse, France",43.595333,1.417851,"1,417242643,595245",Clinique Pasteur,45,Avenue de Lombez,31300,Toulouse Rive Gauche,Fontaine Bayonne - Cartoucherie,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,51474","43,650554",4.4545025766387,"Boulevard de Ratalens, 31240 Saint-Jean, France",43.6505879,1.5147105,"1,5147443,650554",Boulevard de Ratalens,,Boulevard de Ratalens,31240,,,Saint-Jean,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,665683","43,481859",26.1285587739064,"16a Avenue Du Lauragais, 31450 Labastide-Beauvoir, France",43.482059,1.665853,"1,66568343,481859",,16a,Avenue Du Lauragais,31450,,Labastide-Beauvoir,Labastide-Beauvoir,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,7352382999","43,4108807",2.41685739895027,"Route de Revel, 31290 Villefranche-de-Lauragais, France",43.4100528,1.7342422,"1,735238299943,4108807",Route de Revel,,Route de Revel,31290,,Faubourg de Sébastopol,Villefranche-de-Lauragais,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,540416","43,840027",0,"École maternelle publique, Route de Layrac, 31340 Bondigoux, France",43.83972405,1.54040770810653,"1,54041643,840027",École maternelle publique,,Route de Layrac,31340,,,Bondigoux,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,413958","43,589494",0.977122077978957,"387 Route de Saint-Simon, 31100 Toulouse, France",43.5894912,1.4139465,"1,41395843,589494",,387,Route de Saint-Simon,31100,Toulouse Rive Gauche,Fontaine Lestang - Bagatelle - Papus - Tabar - Bordelongue,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,55441","43,647182",14.1627194291023,"6 Route De Castelmaurou, 31850 Beaupuy, France",43.647062,1.554469,"1,5544143,647182",,6,Route De Castelmaurou,31850,,Beaupuy,Beaupuy,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,254954","43,601369",24.6436753189532,"2 Allée De Castelnouvel, 31490 Léguevin, France",43.601589,1.254991,"1,25495443,601369",,2,Allée De Castelnouvel,31490,,Leguevin,Léguevin,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,326295","43,649436",4.40127561659256,"4 Avenue De Versailles, 31700 Cornebarrieu, France",43.649463,1.326335,"1,32629543,649436",,4,Avenue De Versailles,31700,,Cornebarrieu,Cornebarrieu,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,430133","43,596529",0,"Hôpital Joseph Ducuing, 15 Rue Varsovie, 31300 Toulouse, France",43.5965382,1.4300489,"1,43013343,596529",Hôpital Joseph Ducuing,15,Rue Varsovie,31300,Toulouse Rive Gauche,Saint-Cyprien,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,388316","43,839342",0.137101854203922,"29 Avenue Adrien Escudier, 31620 Fronton, France",43.839343,1.388315,"1,38831643,839342",,29,Avenue Adrien Escudier,31620,,Fronton,Fronton,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,526588","43,612089",2.55208559976047,"Route d'Aufrery, 31130 Pin-Balma, France",43.6120274,1.5267322,"1,52658843,612089",Route d'Aufrery,,Route d'Aufrery,31130,,,Pin-Balma,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,5325286","43,6777525",24.9703876388293,"5 Place De La Mairie, 31180 Castelmaurou, France",43.67754,1.532629,"1,532528643,6777525",,5,Place De La Mairie,31180,,Castelmaurou,Castelmaurou,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,479607","43,695598",0,"2 Rue Du Treil, 31140 Saint-Loup-Cammas, France",43.695598,1.479607,"1,47960743,695598",,2,Rue Du Treil,31140,,Saint-Loup-Cammas,Saint-Loup-Cammas,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,472122","43,548308",2.44874677188182,"5213, Avenue Tolosane, 31520 Ramonville-Saint-Agne, France",43.5482869,1.4721307,"1,47212243,548308",5213,,Avenue Tolosane,31520,,La Peyrade,Ramonville-Saint-Agne,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,45585","43,599355",0.893197876355479,"3 Port Saint Etienne, 31100 Toulouse, France",43.599347,1.455851,"1,4558543,599355",,3,Port Saint Etienne,31100,,Toulouse,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,339427","43,468499",0,"48 Avenue Bernard Iv, 31600 Muret, France",43.468499,1.339427,"1,33942743,468499",,48,Avenue Bernard Iv,31600,,Muret,Muret,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,391035","43,420507",2.20330759237323,"413 Chemin De Reguenegade, 31870 Lagardelle-sur-Lèze, France",43.420513,1.391009,"1,39103543,420507",,413,Chemin De Reguenegade,31870,,Lagardelle-Sur-Leze,Lagardelle-sur-Lèze,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,470778","43,254704",0.728716489490739,"Rue Gabriel Fauré, 31550 Gaillac-Toulza, France",43.254707,1.47077,"1,47077843,254704",,,Rue Gabriel Fauré,31550,,Gaillac-Toulza,Gaillac-Toulza,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,483582","43,576387",0,"Clinique Saint-Exupéry, Impasse Laurent Guerrero, 31400 Toulouse, France",43.57642445,1.48427466276898,"1,48358243,576387",Clinique Saint-Exupéry,,Impasse Laurent Guerrero,31400,Toulouse Sud-Est,"Pont des Demoiselles, Montaudran, La Terrasse",Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,346308","43,622062",0.111195079952792,"24 Avenue Jean Monnet, 31770 Colomiers, France",43.622063,1.346308,"1,34630843,622062",,24,Avenue Jean Monnet,31770,,Colomiers,Colomiers,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,958687","43,103402",2.95634378793544,"1 Rue Des Comtes Du Comminges, 31260 Salies-du-Salat, France",43.103406,0.958723,"0,95868743,103402",,1,Rue Des Comtes Du Comminges,31260,,Salies-Du-Salat,Salies-du-Salat,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,432727","43,599437",0.964141146685126,"20 Rue du Pont Saint-Pierre, 31300 Toulouse, France",43.5994437,1.4327346,"1,43272743,599437",,20,Rue du Pont Saint-Pierre,31300,Toulouse Rive Gauche,Saint-Cyprien,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,413354","43,477116",57.8010475347187,"849 Chemin De Sauviolles, 31860 Labarthe-sur-Lèze, France",43.476703,1.413789,"1,41335443,477116",,849,Chemin De Sauviolles,31860,,Labarthe-Sur-Leze,Labarthe-sur-Lèze,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,397677","43,608144",0,"Hôpital Purpan, 1 Rue Hilaire Chardonnet, 31027 Toulouse, France",43.6091822,1.40092661372733,"1,39767743,608144",Hôpital Purpan,1,Rue Hilaire Chardonnet,31027,Toulouse Ouest,Arènes Romaines - Saint-Martin-du-Touch,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,453769","43,558618",0,"Hôpital Rangueil, Chemin de Pouvourville, 31400 Toulouse, France",43.56033585,1.4520630935127,"1,45376943,558618",Hôpital Rangueil,,Chemin de Pouvourville,31400,Toulouse Sud-Est,"Rangueil, Sauzelong, Pech David, Pouvourville",Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,433977","43,600896",1.59138033559838,"1 Place Lange, 31300 Toulouse, France",43.6009043,1.4339609,"1,43397743,600896",,1,Place Lange,31300,Toulouse Rive Gauche,Saint-Cyprien,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,595668","42,784881",3.79024780163255,"5 Cours Des Quinconces, 31110 Bagnères-de-Luchon, France",42.784849,0.595684,"0,59566842,784881",,5,Cours Des Quinconces,31110,,Bagneres-De-Luchon,Bagnères-de-Luchon,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,326295","43,649436",4.40127561659256,"4 Avenue De Versailles, 31700 Cornebarrieu, France",43.649463,1.326335,"1,32629543,649436",,4,Avenue De Versailles,31700,,Cornebarrieu,Cornebarrieu,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,339268","43,598768",0.0805259970679878,"10 Chemin De Cournaudis, 31770 Colomiers, France",43.598768,1.339267,"1,33926843,598768",,10,Chemin De Cournaudis,31770,,Colomiers,Colomiers,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,4248939","43,6571579",3.66887953518782,"15 Impasse De La Cadène, 31200 Toulouse, France",43.657153,1.424939,"1,424893943,6571579",,15,Impasse De La Cadène,31200,,Toulouse,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
