unit,wstatus,isco08,geo\time	2021 	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 	1974 	1973 	1972 	1971 	1970 	1969 	1968 	1967 	1966 	1965 	1964 	1963 	1962 	1961 	1960 
NR,PRACT,OC2261,FI	: 	: 	: 	3954.00 	3953.00 	3994.00 	4003.00 	3980.00 	3915.00 	3987.00 	3939.00 	3933.00 	3952.00 	4015.00 	3937.00 	3972.00 	4085.00 	4144.00 	: 	: 	: 	4410.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,FR	: 	42844.00 	42559.00 	41846.00 	41737.00 	41664.00 	41238.00 	40908.00 	40887.00 	40438.00 	40169.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,HR	: 	3526.00 	3539.00 	3470.00 	3433.00 	3341.00 	3347.00 	3327.00 	3225.00 	3223.00 	3162.00 	3158.00 	3293 b	3290.00 	3265.00 	3230.00 	3218.00 	3193.00 	3085.00 	3027.00 	3021.00 	2974.00 	2918.00 	2959.00 	2837.00 	2769.00 	2672.00 	2589.00 	2678 b	2032.00 	2075.00 	2262.00 	2286.00 	2283.00 	2229.00 	2185.00 	2087.00 	2014.00 	1938.00 	1875.00 	1785.00 	1715.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,HU	: 	6578 b	7145.00 	6870.00 	6589.00 	6083.00 	5936 b	6203.00 	5963.00 	5609.00 	5236.00 	5257.00 	4920.00 	5064 b	4013 b	4997.00 	4508 b	5150.00 	5352.00 	4843 b	3640.00 	3305 be	4611.00 	4505.00 	3828.00 	3678.00 	3610.00 	3632.00 	3483.00 	3368.00 	2430.00 	2361.00 	2302.00 	2604.00 	2178.00 	2843.00 	2808.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,IS	: 	290.00 	285.00 	289.00 	279.00 	278.00 	278.00 	274.00 	272.00 	270.00 	283 b	299.00 	294.00 	301.00 	294.00 	286.00 	289.00 	287.00 	288.00 	288.00 	285.00 	283.00 	278.00 	271.00 	284.00 	277.00 	270.00 	273.00 	264.00 	257.00 	241.00 	230.00 	219.00 	215.00 	213.00 	205.00 	197.00 	193.00 	191.00 	180.00 	176.00 	168.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,IT	50993 ep	51678 e	51954 e	50305 e	49552 e	48559 e	47604 e	47610 e	47038 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,LI	52.00 	51.00 	51.00 	48.00 	48.00 	48.00 	52.00 	51.00 	51.00 	50.00 	46.00 	44.00 	41 b	31.00 	30.00 	27.00 	29.00 	25.00 	26.00 	26.00 	23.00 	20.00 	21 e	20.00 	19.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,LT	: 	3100.00 	2946.00 	2892.00 	2839.00 	2787.00 	2644.00 	2669.00 	2678.00 	2685.00 	2486.00 	2456.00 	2347.00 	2206.00 	2321.00 	2158.00 	2368.00 	2190.00 	2294.00 	2237.00 	2415.00 	2396.00 	2288.00 	2226.00 	2106 b	1671.00 	1706.00 	1816.00 	1938.00 	2044.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,LU	: 	: 	: 	: 	581.00 	550.00 	506.00 	476 b	460.00 	441.00 	436.00 	422.00 	408.00 	398.00 	386.00 	375.00 	370 b	354.00 	293.00 	288.00 	275.00 	260 b	269.00 	262.00 	245.00 	231.00 	223.00 	210.00 	203.00 	205.00 	198.00 	198.00 	192.00 	179.00 	175.00 	181.00 	168.00 	158.00 	147.00 	141.00 	121.00 	131.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,LV	: 	1362.00 	1364.00 	1361.00 	1380.00 	1411.00 	1419.00 	1400.00 	1459.00 	1445.00 	1456.00 	1488.00 	1510.00 	1515.00 	1463.00 	1441.00 	1421 b	1367.00 	1273.00 	1261.00 	1240.00 	1237.00 	1122.00 	997.00 	1074.00 	1149.00 	887.00 	898.00 	872.00 	966.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,MT	: 	269.00 	253.00 	232.00 	223.00 	214.00 	206.00 	201.00 	197.00 	190.00 	186.00 	184.00 	179.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,NL	: 	9879.00 	9801.00 	9577.00 	9435 b	8705.00 	8730 b	8410.00 	8315.00 	8290.00 	8225.00 	7840.00 	7650.00 	7395.00 	7335.00 	7045.00 	6705.00 	6615.00 	6555.00 	6450.00 	6365.00 	6255.00 	6130.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,NO	5020.00 	4903.00 	4845.00 	4776.00 	4740.00 	4670.00 	4578 b	4450.00 	4434.00 	4340.00 	4380.00 	4293.00 	4192.00 	4191.00 	4106.00 	4106.00 	3899.00 	3694.00 	3711.00 	3672 b	3628.00 	3608.00 	3635.00 	3642.00 	3692.00 	3627.00 	3566.00 	3540.00 	3515.00 	3519.00 	3479.00 	3484.00 	3494.00 	3494.00 	3575.00 	3413.00 	3414.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,PL	: 	: 	: 	: 	13331.00 	13308.00 	12603.00 	13088.00 	12322.00 	12491.00 	13033.00 	12549.00 	12169.00 	13038.00 	13352.00 	12564.00 	12248 b	14139 b	11094 b	10775.00 	10124.00 	11758.00 	13260.00 	17323.00 	17624.00 	17869.00 	17805.00 	17490.00 	16951.00 	16615.00 	17544.00 	18205.00 	17952.00 	17984.00 	17679.00 	17391.00 	17440.00 	17326.00 	17296.00 	17140.00 	16958.00 	16834.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,RO	: 	18298.00 	16815 b	16262.00 	15497.00 	16285.00 	15389.00 	14846.00 	14248.00 	13779.00 	13324.00 	12959.00 	12448.00 	11855.00 	11610.00 	10588.00 	10223.00 	9481.00 	9021.00 	8351.00 	8208.00 	7964.00 	7108 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,RS	1675.00 	1659 b	: 	1930.00 	1932.00 	1987.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,SE	: 	: 	8003.00 	8218.00 	8183.00 	8087.00 	8005.00 	7904.00 	7845.00 	7812.00 	7732.00 	7606.00 	7519.00 	7514.00 	7587.00 	7539.00 	7431.00 	7443.00 	7304.00 	7300.00 	7224.00 	7165.00 	7243.00 	7252.00 	7233.00 	7449.00 	7636.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,SI	: 	1570.00 	1514.00 	1492.00 	1455.00 	1421.00 	1392.00 	1365.00 	1337.00 	1296.00 	1280.00 	1259.00 	1236.00 	1216.00 	1234.00 	1202.00 	1198.00 	1193.00 	1203.00 	1199.00 	1178.00 	1159.00 	1160.00 	1171.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2338.00 	2338.00 	2340.00 	2371.00 	2384.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2261,UK	: 	: 	35568.00 	35000.00 	34760.00 	34867.00 	34621.00 	34348.00 	33676.00 	33268.00 	33218.00 	32298.00 	31394.00 b	30617.00 	29451.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,AL	: 	: 	: 	: 	: 	: 	: 	: 	2441.00 	: 	1388.00 	1324.00 	1206.00 	1060.00 	1237.00 	1173.00 	: 	: 	1100.00 	1092.00 	1086.00 	1074.00 	1042.00 	: 	: 	: 	: 	1300.00 	1275.00 	1250.00 	1230.00 	1195.00 	1160.00 	1125.00 	1080.00 	1040.00 	1000.00 	1235.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,AT	: 	6516.00 	6479.00 	6349.00 	6246.00 	6194.00 	6104.00 	5999.00 	5918.00 	5823.00 	5700.00 	5579.00 	5452.00 	5326.00 	5263.00 	5192.00 	5076.00 	4997.00 	4869.00 	4704.00 	4581.00 	4532.00 	4439.00 	4337.00 	4264.00 	4180.00 	4071.00 	4009.00 	3871.00 	3745.00 	3582.00 	3486.00 	3388.00 	3293.00 	3234.00 	3195.00 	3136.00 	3222.00 	3112.00 	3068.00 	3030.00 	2972.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,BE	: 	14842.00 	14554.00 	14280.00 	14084.00 	13876.00 	13643.00 	13508.00 	13280.00 	13027.00 	12845.00 	12629.00 	12450 b	12602.00 	12305.00 	12109.00 	11882.00 	11618.00 	11394.00 	11191.00 	10939.00 	10724.00 	10437.00 	10087.00 	9879.00 	9692.00 	9499.00 	9183.00 	8917.00 	8636.00 	8432.00 	8170.00 	7932.00 	7849.00 	7689.00 	7698.00 	7494.00 	: 	: 	: 	: 	7269.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,BG	6101.00 	6096.00 	5891.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1356.00 	1529.00 	1588.00 	1819.00 	1882.00 	2075.00 	2376.00 	2667.00 	3234.00 	4366.00 	4257.00 	4294.00 	4147.00 	4150.00 	4209.00 	4235.00 	4144.00 	3965.00 	3804.00 	3648.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,CH	: 	: 	5769.00 	5886.00 	5889.00 	5863.00 	5339.00 	5292.00 	5223.00 	5324.00 	5258.00 	4973.00 	4916.00 	4818.00 	4692.00 	4518.00 	4487.00 	4460.00 	4568.00 	4602.00 	4532.00 	4450.00 	4351.00 	4506.00 	4424.00 	4376.00 	4178.00 	4134.00 	3972.00 	3813.00 	3696.00 	3565.00 	3417.00 	3161.00 	3022.00 	2854.00 	2738.00 	2565.00 	2477.00 	2322.00 	2254.00 	2120.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,CY	: 	: 	834.00 	798.00 	785.00 	761.00 	750 b	188.00 	187.00 	195.00 	190.00 	181.00 	179.00 	168.00 	168.00 	160.00 	160.00 	145.00 	107.00 	144.00 	130.00 	120.00 	114.00 	113.00 	113.00 	109.00 	118.00 	104.00 	101.00 	97.00 	96.00 	96.00 	96.00 	96.00 	92.00 	93.00 	93.00 	88.00 	89.00 	88.00 	86.00 	84.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,CZ	: 	7594.00 	7686.00 	7347.00 	7308.00 	7172.00 	6965.00 	6724 be	6383.00 	6327.00 	6222.00 	6061.00 	5915.00 	5861.00 	5785.00 	5842.00 	5761.00 	5674.00 	5610.00 	5397.00 	5199.00 	5059 b	4786.00 	4559.00 	4402.00 	4072.00 	3763.00 	3504.00 	3425.00 	3633.00 	3768.00 	3962.00 	4135.00 	4090.00 	3891.00 	4072.00 	4029.00 	3975.00 	4008.00 	4010.00 	3994.00 	3974.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,DE	: 	55673.00 	55415.00 	54493.00 	53480.00 	52430.00 	52568.00 	52004.00 	51431.00 	50456.00 	50656.00 	50604.00 	49892.00 	49904.00 	49528.00 	48724.00 	48058.00 	47830.00 	47956.00 	48359.00 	47692.00 	47907.00 	47920.00 	47322.00 	47139.00 	45534.00 	44696.00 	43822.00 	42887.00 	42369.00 	41607.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,DK	: 	: 	2577.00 	3130.00 	3063.00 	2979.00 	2931.00 	2879.00 	2849.00 	2788.00 	2689.00 	2628.00 	2511.00 	2485.00 	2495.00 	2502.00 	2499.00 	2358.00 	2413.00 	2361.00 	2333.00 	2180.00 	2282.00 	2232.00 	2184.00 	2044.00 	2115.00 	2067.00 	1900.00 	1839.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,EE	: 	968.00 	951.00 	955.00 	956.00 	963.00 	948 b	883.00 	868 b	847.00 	832.00 	842.00 	857.00 	862.00 	872.00 	810.00 	849.00 	844 b	776.00 	754.00 	799 e	815.00 	805.00 	777.00 	769.00 	720.00 	724.00 	: 	: 	697.00 	820.00 	926.00 	904.00 	870.00 	835.00 	860.00 	742.00 	: 	: 	: 	: 	716.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,ES	: 	62333.00 	58133.00 	55633.00 	53867.00 	56167.00 	55400.00 	54567.00 	52100.00 	49200.00 	43767.00 	43000.00 	43500.00 	45700.00 	43067.00 	40967.00 	37433.00 	34700.00 	32233.00 	32433.00 	32033.00 	29167.00 	25633.00 	23000.00 	24267.00 	23333.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,FI	: 	: 	: 	5692.00 	5658.00 	5571.00 	5497.00 	5566.00 	5606.00 	5588.00 	5382.00 	5389.00 	5350.00 	5316.00 	5374.00 	5280.00 	5228.00 	5335.00 	: 	: 	: 	5005.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,FR	: 	68621.00 	69078.00 	68988.00 	69282.00 	69855.00 	70241.00 	70123.00 	69688.00 	69433.00 	68564.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,HR	: 	3181.00 	3106.00 	3119.00 	3072.00 	3062.00 	3042.00 	3024.00 	2982.00 	3004.00 	2972.00 	2851.00 	2673.00 	2640.00 	2607.00 	2549.00 	2480.00 	2414.00 	2348.00 	2288.00 	2235.00 	2142.00 	2077.00 	2048.00 	1986.00 	1845.00 	1773.00 	1715.00 	1802.00 	1747.00 	1729.00 	1857.00 	1886.00 	1888.00 	1850.00 	1820.00 	1767.00 	1697.00 	1671.00 	1624.00 	1575.00 	1505.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,HU	: 	7645 b	8123.00 	7842.00 	7557.00 	7353.00 	7039 b	7594.00 	7524 b	5683.00 	5741.00 	5821.00 	5731.00 	5773.00 	5483.00 	5364.00 	5313.00 	5156.00 	5125.00 	5070.00 	5024.00 	4905.00 	4762.00 	4789.00 	4766.00 	4104.00 	3422.00 	3306.00 	3265.00 	3392.00 	3344.00 	3390.00 	3318.00 	3346.00 	3404.00 	3443.00 	3500.00 	3507.00 	3490.00 	3477.00 	3441.00 	3424.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,IE	: 	: 	5299.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,IS	: 	208.00 	194.00 	182.00 	171.00 	166.00 	160.00 	153.00 	153.00 	149.00 	157.00 	155.00 	163.00 	164.00 	160.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,IT	73593 ep	73833 e	75000 e	71953 e	70934 e	70074 e	69939 e	70277 e	68474 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,LI	25.00 	22.00 	23.00 	24.00 	20.00 	15.00 	16.00 	15.00 	12.00 	10.00 	9.00 	8.00 	7.00 	3.00 	3.00 	3.00 	3.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,LT	: 	2868.00 	2875.00 	2880.00 	2803 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2270.00 	2103.00 	2152.00 	2077.00 	2086.00 	2073.00 	2078.00 	2084.00 	2144.00 	1898.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,LU	: 	: 	: 	: 	416.00 	406.00 	397.00 	382.00 	382.00 	380.00 	374.00 	374.00 	359.00 	344.00 	342.00 	336.00 	326.00 	321.00 	321.00 	310.00 	295.00 	280.00 	276.00 	262.00 	248.00 	252.00 	235.00 	231.00 	223 b	336.00 	316.00 	307.00 	295.00 	288.00 	274.00 	262.00 	254.00 	251.00 	246.00 	236.00 	239.00 	223.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,LV	1651.00 	1644.00 	1613.00 	1650.00 	1850.00 	1643.00 	1574.00 	1548.00 	1612 b	1402.00 	1358.00 	1433.00 	1362 b	1340.00 	1260 b	1343.00 	1279.00 	1240.00 	1273.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,MT	: 	700.00 	652.00 	624.00 	605.00 	605.00 	558.00 	493 e	469 e	454 be	335 e	301.00 	229 bd	561.00 	442.00 	493.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,NL	: 	3774.00 	3722.00 	3618.00 	3571 b	3651.00 	3599.00 	3635.00 	3566.00 	3443.00 	3465.00 	3308.00 	3252.00 	3176.00 	3196.00 	3156.00 	2952.00 	2898.00 	2828.00 	2693.00 	2601.00 	2473.00 	2441 b	2806.00 	2742.00 	2661.00 	2521.00 	2484.00 	2464.00 	2392.00 	2287.00 	2247.00 	2229.00 	2153.00 	2103.00 	1991.00 	1900.00 	1800.00 	1728.00 	1672.00 	1601.00 	1529.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,NO	4939.00 	4748.00 	4591.00 	4416.00 	4251.00 	4113.00 	3868 b	3710.00 	3506.00 	3367.00 	3196.00 	3120.00 	3016.00 	2889.00 	2684.00 	2573.00 	2426.00 	2345.00 	2311.00 	2188.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,PL	: 	: 	: 	: 	29330.00 	29268.00 	28121.00 	27747.00 	27446.00 	26843.00 	26290.00 	25203.00 	24238.00 	23561.00 	23114.00 	22566.00 	22091.00 	22345 b	25397.00 	24421.00 	23774.00 	22161.00 	21857.00 	20229.00 	20652.00 	20139.00 	19447.00 	18716.00 	17574.00 	16338.00 	16094.00 	15110.00 	15960.00 	16190.00 	16004.00 	16109.00 	16064.00 	15954.00 	15912.00 	15798.00 	15460.00 	15400.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,PT	: 	9815.00 	9586.00 	9353.00 	9340.00 	8788.00 	8711.00 	8379.00 	8068.00 	7744.00 	7930.00 	7674.00 	7467.00 	6931.00 	6290.00 	5959.00 	5735.00 	5458.00 	5118.00 	4675.00 	4450.00 	4250.00 	4111.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,RO	: 	19380.00 	18009.00 	17541.00 	17759.00 	17104.00 	17063.00 	17025.00 	16231.00 	15359.00 	14490.00 	13534.00 	11894.00 	11586.00 	10989.00 	9906.00 	9259.00 	8551.00 	7618.00 	7089.00 	7083.00 	7012.00 	6401 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,RS	1078.00 	1088 b	: 	1850.00 	1965.00 	2135.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PRACT,OC2262,SE	: 	: 	8159.00 	8031.00 	7740.00 	7656.00 	7538.00 	7393.00 	7284.00 	7333.00 	7290.00 	7147.00 	7012.00 	7150.00 	7154.00 	6975.00 	6913.00 	6862.00 	6691.00 	6625.00 	6570.00 	6474.00 	5885 b	5967.00 	6040.00 	6035.00 	5945.00 	5786.00 	5603.00 	5416.00 	5285.00 	5080.00 	4847.00 	4670.00 	4475.00 	4234.00 	4107.00 	3945.00 	3900.00 	3850.00 	3875.00 	3972.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
