codigo,nome,latitude,longitude,codigo_re,population,admin_name,capital
3005364,Le Barcarès,42.7883,3.0356,9,5885,Occitanie,
6451149,Bois-le-Roi,48.4736,2.6972,8,5882,Île-de-France,
3012593,Izon,44.9203,-0.3619,2,5878,Nouvelle-Aquitaine,
2972058,Trans-en-Provence,43.5033,6.4861,13,5878,Provence-Alpes-Côte d’Azur,
2995110,Maule,48.9089,1.8483,8,5878,Île-de-France,
2994297,Merville,43.7214,1.2978,9,5878,Occitanie,
3021061,Donzère,44.4436,4.71,3,5877,Auvergne-Rhône-Alpes,
2986257,Pont-de-Chéruy,45.7506,5.1731,3,5876,Auvergne-Rhône-Alpes,
3037521,Annezin,50.5336,2.6183,11,5871,Hauts-de-France,
3026172,Châtelaillon-Plage,46.0731,-1.0881,2,5871,Nouvelle-Aquitaine,
2989935,Noves,43.8769,4.9014,13,5866,Provence-Alpes-Côte d’Azur,
2979175,Saint-Jorioz,45.8336,6.1639,3,5864,Auvergne-Rhône-Alpes,
3022956,Coursan,43.2325,3.0589,9,5864,Occitanie,
3028838,Canéjan,44.7631,-0.6547,2,5860,Nouvelle-Aquitaine,
6443930,Buc,48.7733,2.1253,8,5858,Île-de-France,
6451344,Aussillon,43.4983,2.365,9,5856,Occitanie,
3028610,Carentan,49.3033,-1.2483,10,5853,Normandie,
2980880,Saint-Denis-lès-Bourg,46.1997,5.1922,3,5845,Auvergne-Rhône-Alpes,
3014676,Grézieu-la-Varenne,45.7472,4.6903,3,5838,Auvergne-Rhône-Alpes,
3005422,La Wantzenau,48.6581,7.8283,1,5838,Grand Est,
3013766,Haute-Goulaine,47.1989,-1.4286,12,5833,Pays de la Loire,
6448210,Calvisson,43.785,4.1922,9,5833,Occitanie,
3002626,Le Poinçonnet,46.7639,1.7189,6,5831,Centre-Val de Loire,
2989901,Noyelles-Godault,50.42,2.9939,11,5828,Hauts-de-France,
3016711,Gannat,46.1,3.1983,3,5824,Auvergne-Rhône-Alpes,
3038352,Aixe-sur-Vienne,45.7964,1.1361,2,5820,Nouvelle-Aquitaine,
3038754,Ablon-sur-Seine,48.7256,2.4211,8,5818,Île-de-France,
2970128,Vendenheim,48.6675,7.7131,1,5817,Grand Est,
3018336,Flers-en-Escrebieux,50.3978,3.0625,11,5816,Hauts-de-France,
6440788,Lannemezan,43.1239,0.3847,9,5812,Occitanie,
3009486,La Ferté-Macé,48.5925,-0.3572,10,5810,Normandie,
3000072,Lesparre-Médoc,45.3069,-0.9378,2,5804,Nouvelle-Aquitaine,minor
2977947,Saint-Mitre-les-Remparts,43.455,5.0142,13,5800,Provence-Alpes-Côte d’Azur,
2978238,Saint-Martin-le-Vinoux,45.2031,5.7164,3,5799,Auvergne-Rhône-Alpes,
2994068,Meyreuil,43.4861,5.4956,13,5796,Provence-Alpes-Côte d’Azur,
2986601,Pluneret,47.6756,-2.9575,5,5796,Bretagne,
6617700,La Crèche,46.3608,-0.3,2,5786,Nouvelle-Aquitaine,
2976798,Saint-Symphorien-d’Ozon,45.6328,4.8564,3,5780,Auvergne-Rhône-Alpes,
3033913,Bédarieux,43.6159,3.1588,9,5771,Occitanie,
6451486,Fayence,43.6233,6.6939,13,5765,Provence-Alpes-Côte d’Azur,
6426046,Nouzonville,49.815,4.745,1,5760,Grand Est,
6446206,Saintry-sur-Seine,48.5908,2.4969,8,5758,Île-de-France,
3033488,Benfeld,48.3706,7.5922,1,5756,Grand Est,
3028510,Carry-le-Rouet,43.3319,5.1519,13,5756,Provence-Alpes-Côte d’Azur,
6429815,Grand-Charmont,47.5272,6.8236,4,5754,Bourgogne-Franche-Comté,
2994494,Menucourt,49.0272,1.9814,8,5753,Île-de-France,
3028652,Carbonne,43.2972,1.2192,9,5752,Occitanie,
6446292,Magny-en-Vexin,49.1544,1.7867,8,5750,Île-de-France,
3002443,Le Puy-Sainte-Réparade,43.6633,5.4372,13,5744,Provence-Alpes-Côte d’Azur,
2998856,Lèves,48.4689,1.4814,6,5743,Centre-Val de Loire,
2975204,Seloncourt,47.4606,6.8583,4,5742,Bourgogne-Franche-Comté,
6434263,Saint-Galmier,45.59,4.3172,3,5737,Auvergne-Rhône-Alpes,
3018782,Fegersheim,48.4906,7.6803,1,5736,Grand Est,
2969421,Vias,43.3128,3.4186,9,5735,Occitanie,
2986696,Plouay,47.9147,-3.3353,5,5726,Bretagne,
3022897,Courthézon,44.0875,4.8842,13,5723,Provence-Alpes-Côte d’Azur,
2983730,Riantec,47.7108,-3.3106,5,5722,Bretagne,
2980964,Saint-Cyr-au-Mont-d’Or,45.8144,4.8181,3,5721,Auvergne-Rhône-Alpes,
6428022,Nieul-sur-Mer,46.2067,-1.1636,2,5720,Nouvelle-Aquitaine,
3036359,Aubignan,44.0997,5.0253,13,5719,Provence-Alpes-Côte d’Azur,
2993889,Milhaud,43.7897,4.3075,9,5717,Occitanie,
2986272,Jouars-Pontchartrain,48.8031,1.9014,8,5715,Île-de-France,
3021264,Dol-de-Bretagne,48.5497,-1.7508,5,5714,Bretagne,
3019895,Ernée,48.2969,-0.9328,12,5712,Pays de la Loire,
2982330,Roye,49.7,2.7903,11,5709,Hauts-de-France,
2982146,Rungis,48.7483,2.3497,8,5705,Île-de-France,
3031644,Bons-en-Chablais,46.2644,6.3703,3,5700,Auvergne-Rhône-Alpes,
6427092,Simiane-Collongue,43.4311,5.4325,13,5699,Provence-Alpes-Côte d’Azur,
3038012,Altkirch,47.6231,7.2394,1,5698,Grand Est,minor
2974337,Solliès-Toucas,43.2056,6.025,13,5696,Provence-Alpes-Côte d’Azur,
2997681,Longueau,49.8703,2.3561,11,5693,Hauts-de-France,
3010040,La Chevrolière,47.0908,-1.6119,12,5688,Pays de la Loire,
2998996,Le Valdahon,47.1497,6.3447,4,5687,Bourgogne-Franche-Comté,
6426776,Port-la-Nouvelle,43.0206,3.0433,9,5686,Occitanie,
3038427,Aimargues,43.6847,4.2086,9,5682,Occitanie,
3021629,Delle,47.5069,6.9981,4,5678,Bourgogne-Franche-Comté,
3017902,Fontenay-Trésigny,48.7075,2.8694,8,5678,Île-de-France,
2981259,Saint-Cannat,43.6214,5.2981,13,5678,Provence-Alpes-Côte d’Azur,
6446501,Bohain-en-Vermandois,49.9864,3.4547,11,5675,Hauts-de-France,
3030071,Briey,49.2486,5.9394,1,5674,Grand Est,minor
2976108,Santes,50.5933,2.9622,11,5668,Hauts-de-France,
3029090,Calvi,42.5678,8.7567,7,5666,Corsica,
3023309,Rabastens,43.8222,1.7253,9,5666,Occitanie,
3021911,Dainville,50.2819,2.7272,11,5665,Hauts-de-France,
2967288,Wormhout,50.8828,2.4678,11,5665,Hauts-de-France,
2984671,Bannalec,47.9325,-3.6969,5,5663,Bretagne,
2967437,Wasselonne,48.6372,7.4481,1,5661,Grand Est,
2980898,Saint-Denis-de-Pile,44.9917,-0.2061,2,5658,Nouvelle-Aquitaine,
2995653,Marly-la-Ville,49.0808,2.4994,8,5657,Île-de-France,
2993367,Mondelange,49.2625,6.1686,1,5655,Grand Est,
3007610,Lannilis,48.5697,-4.5194,5,5651,Bretagne,
6454736,Chevreuse,48.7075,2.0383,8,5647,Île-de-France,
2976986,Saint-Sébastien-de-Morsent,49.0086,1.0894,10,5646,Normandie,
3002057,Les Avenières,45.6358,5.5633,3,5643,Auvergne-Rhône-Alpes,
2991128,Mûrs-Erigné,47.3986,-0.5372,12,5642,Pays de la Loire,
2990809,Nègrepelisse,44.0753,1.5217,9,5642,Occitanie,
3005418,La Gorgue,50.6383,2.7142,11,5637,Hauts-de-France,
2995854,Marennes,45.8225,-1.1053,2,5637,Nouvelle-Aquitaine,
3030102,Briec,48.1017,-4.0017,5,5633,Bretagne,
6616537,Belin-Béliet,44.4975,-0.79,2,5633,Nouvelle-Aquitaine,
2978344,Saint-Martin-de-Seignanx,43.5428,-1.3869,2,5632,Nouvelle-Aquitaine,
3037954,Ambazac,45.9578,1.4,2,5630,Nouvelle-Aquitaine,
3213049,Furiani,42.6567,9.4331,7,5628,Corsica,
3014223,Guînes,50.8678,1.8736,11,5619,Hauts-de-France,
6447918,Chatuzange-le-Goubet,45.0067,5.0908,3,5618,Auvergne-Rhône-Alpes,
3027351,Chambourcy,48.9061,2.0403,8,5607,Île-de-France,
2995606,Marnaz,46.0592,6.5258,3,5607,Auvergne-Rhône-Alpes,
2992132,Montpon-Ménestérol,45.0092,0.1592,2,5602,Nouvelle-Aquitaine,
3010396,La Chapelle-Basse-Mer,47.2717,-1.3381,12,5601,Pays de la Loire,
6617186,Flines-lès-Raches,50.4267,3.1831,11,5597,Hauts-de-France,
6618436,Beaurains,50.2631,2.7886,11,5596,Hauts-de-France,
2998134,L’Isle-d’Espagnac,45.6614,0.1997,2,5592,Nouvelle-Aquitaine,
3020057,Épernon,48.6108,1.6742,6,5592,Centre-Val de Loire,
6614421,Boulay-Moselle,49.1833,6.4936,1,5591,Grand Est,
6443036,Saint-Gervais-les-Bains,45.8925,6.7136,3,5590,Auvergne-Rhône-Alpes,
3012257,Boé,44.1597,0.6286,2,5589,Nouvelle-Aquitaine,
2995571,Marolles-en-Hurepoix,48.5625,2.2983,8,5588,Île-de-France,
3001134,Les Essarts,46.7736,-1.2281,12,5586,Pays de la Loire,
3027507,Challes-les-Eaux,45.5475,5.9839,3,5584,Auvergne-Rhône-Alpes,
2985641,Prades-le-Lez,43.6989,3.8647,9,5581,Occitanie,
6618146,Saint-André-de-la-Roche,43.74,7.2878,13,5577,Provence-Alpes-Côte d’Azur,
6446318,Parmain,49.1147,2.2086,8,5575,Île-de-France,
3027255,Champagne-au-Mont-d’Or,45.7947,4.7908,3,5570,Auvergne-Rhône-Alpes,
6454426,Wallers,50.3753,3.3919,11,5568,Hauts-de-France,
2972010,Trèbes,43.2097,2.4414,9,5566,Occitanie,
3016726,Gan,43.2286,-0.3875,2,5565,Nouvelle-Aquitaine,
6457114,La Cadière-d’Azur,43.1958,5.7556,13,5563,Provence-Alpes-Côte d’Azur,
2990118,Marles-les-Mines,50.5022,2.5022,11,5561,Hauts-de-France,
6454239,Fismes,49.3072,3.6806,1,5560,Grand Est,
6427942,Dompierre-sur-Mer,46.1878,-1.065,2,5560,Nouvelle-Aquitaine,
2991407,Mouroux,48.8225,3.0381,8,5557,Île-de-France,
3005360,Le Barp,44.6061,-0.7678,2,5556,Nouvelle-Aquitaine,
2985708,Pouzauges,46.7822,-0.8372,12,5549,Pays de la Loire,
2987547,Peypin,43.3858,5.5783,13,5547,Provence-Alpes-Côte d’Azur,
6447839,Bethoncourt,47.5344,6.8039,4,5545,Bourgogne-Franche-Comté,
3020886,Douvrin,50.51,2.8317,11,5544,Hauts-de-France,
6455928,La Ville-aux-Dames,47.3958,0.7644,6,5542,Centre-Val de Loire,
6454592,Gray,47.4442,5.5914,4,5541,Bourgogne-Franche-Comté,
3027642,Chagny,46.9106,4.7533,4,5535,Bourgogne-Franche-Comté,
2981949,Sainghin-en-Weppes,50.5625,2.9006,11,5533,Hauts-de-France,
2974591,Sigean,43.0281,2.9778,9,5531,Occitanie,
3020149,Ensuès-la-Redonne,43.3558,5.2042,13,5527,Provence-Alpes-Côte d’Azur,
6442513,Tournus,46.5617,4.9122,4,5524,Bourgogne-Franche-Comté,
6439419,Calonne-Ricouart,50.4869,2.4836,11,5520,Hauts-de-France,
2982851,Roquemaure,44.0517,4.7783,9,5520,Occitanie,
2973128,Ternay,45.6022,4.8106,3,5514,Auvergne-Rhône-Alpes,
6617711,Nueil-les-Aubiers,46.9372,-0.59,2,5513,Nouvelle-Aquitaine,
6456506,Le Port-Marly,48.8792,2.1097,8,5509,Île-de-France,
6437498,Farébersviller,49.1147,6.8636,1,5509,Grand Est,
3007017,Lardy,48.5222,2.2653,8,5505,Île-de-France,
3019391,Étoile-sur-Rhône,44.8369,4.8939,3,5505,Auvergne-Rhône-Alpes,
6446223,Villabé,48.5883,2.4561,8,5491,Île-de-France,
3004811,Le Cendre,45.7225,3.1872,3,5489,Auvergne-Rhône-Alpes,
2975743,Sausheim,47.7867,7.3731,1,5489,Grand Est,
6433368,Saint-Martin-d’Uriage,45.1522,5.8392,3,5482,Auvergne-Rhône-Alpes,
2988893,Oye-Plage,50.9778,2.0442,11,5478,Hauts-de-France,
3036326,Aubigny-sur-Nère,47.4886,2.4392,6,5477,Centre-Val de Loire,
2979915,Saint-Georges-d’Orques,43.6103,3.7806,9,5476,Occitanie,
6436658,Heillecourt,48.6525,6.1942,1,5473,Grand Est,
2978056,Saint-Memmie,48.9531,4.3831,1,5473,Grand Est,
6455182,Grand-Champ,47.7586,-2.8444,5,5459,Bretagne,
3018739,Fenain,50.3658,3.3006,11,5448,Hauts-de-France,
2977425,Saint-Pierre-lès-Nemours,48.2653,2.6797,8,5444,Île-de-France,
3036229,Audruicq,50.8792,2.0806,11,5442,Hauts-de-France,
3006703,La Roque-d’Anthéron,43.7147,5.3108,13,5441,Provence-Alpes-Côte d’Azur,
6443804,Quincy-Voisins,48.8994,2.8736,8,5439,Île-de-France,
3012277,Jonquières,44.1153,4.8992,13,5436,Provence-Alpes-Côte d’Azur,
3012848,Ille-sur-Têt,42.6706,2.6206,9,5436,Occitanie,
6427097,Ventabren,43.5389,5.2931,13,5433,Provence-Alpes-Côte d’Azur,
3038555,Aiffres,46.2864,-0.4172,2,5432,Nouvelle-Aquitaine,
3024759,Clapiers,43.6575,3.8883,9,5431,Occitanie,
2981623,Saint-Astier,45.1453,0.5281,2,5422,Nouvelle-Aquitaine,
2989837,Nuits-Saint-Georges,47.1375,4.9503,4,5421,Bourgogne-Franche-Comté,
2975649,Sauvian,43.2919,3.2606,9,5419,Occitanie,
2978921,Saint-Laurent-de-Mure,45.6856,5.0447,3,5417,Auvergne-Rhône-Alpes,
6427189,Dives-sur-Mer,49.2856,-0.1011,10,5411,Normandie,
3016152,Gévezé,48.2194,-1.7894,5,5411,Bretagne,
3023254,Coulogne,50.9242,1.885,11,5401,Hauts-de-France,
2984136,Reichshoffen,48.9344,7.6661,1,5399,Grand Est,
3024086,Commercy,48.7642,5.5917,1,5399,Grand Est,minor
2989805,Oberhausbergen,48.6067,7.6853,1,5398,Grand Est,
2986649,Ploumagoar,48.5453,-3.1325,5,5397,Bretagne,
3005102,Le Boulou,42.5239,2.83,9,5396,Occitanie,
2976481,Saleilles,42.6542,2.9517,9,5391,Occitanie,
2979395,La Roquette-sur-Siagne,43.58,6.9556,13,5387,Provence-Alpes-Côte d’Azur,
2973963,Souppes-sur-Loing,48.1831,2.7353,8,5387,Île-de-France,
6438575,Wervicq-Sud,50.7722,3.0478,11,5384,Hauts-de-France,
8294802,Loison-sous-Lens,50.4383,2.8683,11,5379,Hauts-de-France,
3036791,Arradon,47.6256,-2.8233,5,5377,Bretagne,
3011964,Kembs,47.6889,7.5036,1,5376,Grand Est,
3019817,Eschau,48.4881,7.7158,1,5372,Grand Est,
2989094,Ostricourt,50.4544,3.0308,11,5367,Hauts-de-France,
2986656,Plouhinec,47.6975,-3.2511,5,5367,Bretagne,
2993692,Missillac,47.4822,-2.1589,12,5367,Pays de la Loire,
3025668,Chazelles-sur-Lyon,45.6386,4.3919,3,5364,Auvergne-Rhône-Alpes,
6438185,Déchy,50.3525,3.1283,11,5362,Hauts-de-France,
2989525,Ondres,43.5608,-1.4494,2,5356,Nouvelle-Aquitaine,
3026046,Châtillon-sur-Seine,47.8583,4.5742,4,5354,Bourgogne-Franche-Comté,
6447096,Decazeville,44.5592,2.2556,9,5353,Occitanie,
3036876,Arnage,47.9261,0.1878,12,5351,Pays de la Loire,
2974540,Sillingy,45.9458,6.0353,3,5348,Auvergne-Rhône-Alpes,
2972379,Scaër,48.0272,-3.7022,5,5345,Bretagne,
2979941,Saint-Georges-de-Didonne,45.6053,-0.9986,2,5340,Nouvelle-Aquitaine,
3031571,Bordères-sur-l’Échez,43.2592,0.0492,9,5340,Occitanie,
6444099,Villennes-sur-Seine,48.9392,1.9978,8,5331,Île-de-France,
2995489,Marsannay-la-Côte,47.2706,4.9886,4,5330,Bourgogne-Franche-Comté,
2987071,Piolenc,44.1778,4.7614,13,5324,Provence-Alpes-Côte d’Azur,
3016635,Garéoult,43.3283,6.0461,13,5310,Provence-Alpes-Côte d’Azur,
2990546,Neuville-de-Poitou,46.685,0.245,2,5308,Nouvelle-Aquitaine,
2992908,Montbonnot-Saint-Martin,45.2269,5.8025,3,5306,Auvergne-Rhône-Alpes,
6424368,Viry,46.1175,6.0375,3,5299,Auvergne-Rhône-Alpes,
3034339,Beaucouzé,47.4756,-0.6328,12,5298,Pays de la Loire,
3019877,Erquinghem-Lys,50.6756,2.8475,11,5293,Hauts-de-France,
3018650,Ferrière-la-Grande,50.255,3.9928,11,5292,Hauts-de-France,
2998576,L’Hôpital,49.1581,6.7322,1,5290,Grand Est,
3022060,Montrond-les-Bains,45.6436,4.2306,3,5290,Auvergne-Rhône-Alpes,
6434738,Sully-sur-Loire,47.765,2.3753,6,5286,Centre-Val de Loire,
6457155,La Ferrière,46.7136,-1.3144,12,5285,Pays de la Loire,
3018713,Fenouillet,43.6797,1.3939,9,5272,Occitanie,
3016332,Genlis,47.2408,5.2231,4,5272,Bourgogne-Franche-Comté,
3022214,Longuyon,49.4469,5.6006,1,5269,Grand Est,
3021661,Decize,46.8292,3.4614,4,5267,Bourgogne-Franche-Comté,
2971072,Valdoie,47.6672,6.8419,4,5260,Bourgogne-Franche-Comté,
2986785,Plessé,47.5417,-1.8869,12,5257,Pays de la Loire,
2991297,Mouy,49.3158,2.3194,11,5255,Hauts-de-France,
3016524,Gauchy,49.8253,3.2856,11,5254,Hauts-de-France,
3032267,Bléré,47.3253,0.9897,6,5250,Centre-Val de Loire,
3033912,Bédarrides,44.0406,4.8981,13,5244,Provence-Alpes-Côte d’Azur,
2969930,Vergèze,43.7433,4.22,9,5243,Occitanie,
2991207,Mulsanne,47.9117,0.2489,12,5232,Pays de la Loire,
2998404,Ligné,47.4117,-1.3772,12,5232,Pays de la Loire,
2996291,Mamers,48.3494,0.3694,12,5231,Pays de la Loire,minor
6454354,Faulquemont,49.0411,6.5992,1,5230,Grand Est,
2982790,Rosheim,48.4967,7.4694,1,5224,Grand Est,
2969423,Viarmes,49.1278,2.3703,8,5220,Île-de-France,
2977327,Saint-Privat-des-Vieux,44.1442,4.1292,9,5218,Occitanie,
6453882,Valence,44.1103,0.8894,9,5213,Occitanie,
3020736,Drusenheim,48.7619,7.9517,1,5211,Grand Est,
2986191,Pont-Évêque,45.5303,4.9111,3,5207,Auvergne-Rhône-Alpes,
6449157,Briare,47.6381,2.7392,6,5207,Centre-Val de Loire,
3014413,Guémené-Penfao,47.63,-1.8325,12,5207,Pays de la Loire,
2991546,Mouguerre,43.4683,-1.4161,2,5201,Nouvelle-Aquitaine,
2969388,Vic-le-Comte,45.6431,3.2461,3,5191,Auvergne-Rhône-Alpes,
3026262,Châteaulin,48.1967,-4.09,5,5189,Bretagne,minor
2977365,Saint-Pourçain-sur-Sioule,46.3075,3.2894,3,5182,Auvergne-Rhône-Alpes,
2968511,Villeneuve-sur-Yonne,48.0814,3.2967,4,5179,Bourgogne-Franche-Comté,
6451516,Pourrières,43.5039,5.7339,13,5177,Provence-Alpes-Côte d’Azur,
6434532,Saint-Michel-Chef-Chef,47.1807,-2.1487,12,5173,Pays de la Loire,
2994891,Mazé,47.4564,-0.2731,12,5173,Pays de la Loire,
6442653,Parigné-l’Évêque,47.9364,0.3644,12,5173,Pays de la Loire,
6615012,La Grand-Croix,45.5031,4.5689,3,5168,Auvergne-Rhône-Alpes,
6440604,Saint-Pierre-d’Irube,43.4764,-1.4589,2,5167,Nouvelle-Aquitaine,
6426518,Pont-Sainte-Marie,48.3206,4.1014,1,5161,Grand Est,
6454806,Montaigu,46.9728,-1.31,12,5160,Pays de la Loire,
6456023,Le Pellerin,47.1983,-1.7539,12,5149,Pays de la Loire,
6613606,Champniers,45.715,0.2056,2,5149,Nouvelle-Aquitaine,
3028868,Cancale,48.6767,-1.8519,5,5147,Bretagne,
3022152,Cuges-les-Pins,43.2764,5.7006,13,5147,Provence-Alpes-Côte d’Azur,
3022613,Crégy-lès-Meaux,48.9786,2.8783,8,5145,Île-de-France,
2988088,Penmarch,47.8122,-4.3378,5,5142,Bretagne,
6445057,Rocbaron,43.3042,6.0908,13,5142,Provence-Alpes-Côte d’Azur,
3023977,Condat-sur-Vienne,45.7931,1.2317,2,5139,Nouvelle-Aquitaine,
6445692,Rambervillers,48.3458,6.6347,1,5139,Grand Est,
3002271,Le Rove,43.3692,5.2503,13,5137,Provence-Alpes-Côte d’Azur,
2993715,Saint-Chéron,48.5536,2.1247,8,5134,Île-de-France,
6450049,Bauvin,50.5142,2.8981,11,5131,Hauts-de-France,
2974775,Servian,43.4272,3.2992,9,5126,Occitanie,
2987472,Peyrolles-en-Provence,43.6456,5.585,13,5125,Provence-Alpes-Côte d’Azur,
2994396,Mériel,49.0792,2.205,8,5124,Île-de-France,
3015126,Grand-Fort-Philippe,50.9978,2.1092,11,5121,Hauts-de-France,
3026312,Château-Arnoux-Saint-Auban,44.0933,6.0083,13,5120,Provence-Alpes-Côte d’Azur,
3014868,Grans,43.6086,5.0631,13,5120,Provence-Alpes-Côte d’Azur,
3026700,Charbonnières-les-Bains,45.7806,4.7464,3,5119,Auvergne-Rhône-Alpes,
3033099,Bessan,43.3614,3.4242,9,5119,Occitanie,
2980283,Saint-Étienne-au-Mont,50.6817,1.6258,11,5118,Hauts-de-France,
6435913,Mourmelon-le-Grand,49.1408,4.3644,1,5102,Grand Est,
6433044,Luynes,47.3847,0.5544,6,5099,Centre-Val de Loire,
6435542,Querqueville,49.6633,-1.6953,10,5097,Normandie,
3006387,La Souterraine,46.2381,1.4856,2,5094,Nouvelle-Aquitaine,
2979679,Saint-Gilles,48.1536,-1.8261,5,5093,Bretagne,
8294749,Cucq,50.4869,1.6244,11,5092,Hauts-de-France,
2968379,Villers-le-Lac,47.0608,6.6703,4,5090,Bourgogne-Franche-Comté,
2997965,Locmaria-Plouzané,48.3747,-4.6436,5,5089,Bretagne,
2986653,Plouigneau,48.5675,-3.7014,5,5084,Bretagne,
6618428,Brébières,50.3369,3.0228,11,5083,Hauts-de-France,
3010626,Lacanau,44.9792,-1.0794,2,5082,Nouvelle-Aquitaine,
2979790,Saint-Germain-du-Puy,47.0992,2.4811,6,5079,Centre-Val de Loire,
2993728,Mirecourt,48.2986,6.1303,1,5078,Grand Est,
3009168,La Garnache,46.8906,-1.8311,12,5075,Pays de la Loire,
2980438,Sainte-Marie-aux-Mines,48.2467,7.1839,1,5072,Grand Est,
6617190,Lambres-lès-Douai,50.3531,3.0678,11,5071,Hauts-de-France,
2988848,Pacy-sur-Eure,49.0158,1.3819,10,5069,Normandie,
3008665,Laillé,47.9778,-1.7183,5,5069,Bretagne,
3017798,Forcalquier,43.9592,5.7797,13,5069,Provence-Alpes-Côte d’Azur,minor
2968749,Villefranche-sur-Mer,43.7042,7.3117,13,5064,Provence-Alpes-Côte d’Azur,
6439710,Marquise,50.8147,1.7033,11,5064,Hauts-de-France,
2971673,Trilport,48.9572,2.9492,8,5061,Île-de-France,
6434123,Salbris,47.4253,2.0519,6,5060,Centre-Val de Loire,
2972168,Tourves,43.4081,5.9239,13,5056,Provence-Alpes-Côte d’Azur,
3018231,Florensac,43.3828,3.465,9,5051,Occitanie,
3014477,Gruissan,43.1069,3.0883,9,5044,Occitanie,
2991077,Muzillac,47.5531,-2.4817,5,5041,Bretagne,
2979984,Saint-Genis-les-Ollières,45.7572,4.7264,3,5036,Auvergne-Rhône-Alpes,
6433465,Villette-d’Anthon,45.7953,5.1158,3,5035,Auvergne-Rhône-Alpes,
6436859,Seichamps,48.7158,6.2661,1,5030,Grand Est,
6457071,La Balme-de-Sillingy,45.9611,6.0419,3,5027,Auvergne-Rhône-Alpes,
6433179,Coublevie,45.3556,5.6167,3,5026,Auvergne-Rhône-Alpes,
3032518,Bitche,49.0517,7.4253,1,5025,Grand Est,
3027243,Champagne-sur-Oise,49.1358,2.2356,8,5024,Île-de-France,
3028039,Cazouls-lès-Béziers,43.3922,3.1014,9,5023,Occitanie,
3009017,La Grand-Combe,44.2111,4.0294,9,5021,Occitanie,
2985064,Pulnoy,48.7011,6.2583,1,5020,Grand Est,
3005081,Le Bourget-du-Lac,45.6483,5.8597,3,5018,Auvergne-Rhône-Alpes,
6437734,Moulins-lès-Metz,49.1064,6.1089,1,5016,Grand Est,
6613169,Beaucourt,47.4861,6.9253,4,5014,Bourgogne-Franche-Comté,
2978524,Saint-Mars-du-Désert,47.3664,-1.4058,12,5009,Pays de la Loire,
2975181,Séméac,43.2281,0.1067,9,5005,Occitanie,
3024026,Conches-en-Ouche,48.9606,0.9425,10,5004,Normandie,
2992953,Montbard,47.6231,4.3369,4,5004,Bourgogne-Franche-Comté,minor
2969854,Vernaison,45.6478,4.8114,3,5001,Auvergne-Rhône-Alpes,
2967234,Yffiniac,48.485,-2.6775,5,5000,Bretagne,
3005696,Laventie,50.6275,2.7711,11,5000,Hauts-de-France,
6427192,Douvres-la-Délivrande,49.2933,-0.3794,10,4999,Normandie,
2989382,Orgères,47.9989,-1.6683,5,4993,Bretagne,
2967320,Witry-lès-Reims,49.2931,4.1208,1,4990,Grand Est,
3034535,Baume-les-Dames,47.3522,6.36,4,4977,Bourgogne-Franche-Comté,
6439374,Blendecques,50.7169,2.2764,11,4974,Hauts-de-France,
3018162,Le Lion-d’Angers,47.6278,-0.7131,12,4974,Pays de la Loire,
6431457,Sommières,43.7844,4.09,9,4972,Occitanie,
2986460,Pollestres,42.6378,2.8669,9,4967,Occitanie,
2976942,Saint-Sever,43.7567,-0.5742,2,4966,Nouvelle-Aquitaine,
6616781,Villerest,45.9933,4.0367,3,4965,Auvergne-Rhône-Alpes,
2992838,Montchanin,46.7481,4.4689,4,4963,Bourgogne-Franche-Comté,
2968917,Villars-les-Dombes,46.0025,5.0297,3,4962,Auvergne-Rhône-Alpes,
2972195,Tourrette-Levens,43.7867,7.2758,13,4960,Provence-Alpes-Côte d’Azur,
2975424,Schweighouse-sur-Moder,48.8192,7.7281,1,4957,Grand Est,
3016730,Gambsheim,48.6922,7.8833,1,4956,Grand Est,
3018275,Fleury-sur-Orne,49.1461,-0.3764,10,4954,Normandie,
3034064,Beaurepaire,45.3383,5.0544,3,4953,Auvergne-Rhône-Alpes,
3016113,Giberville,49.1817,-0.2822,10,4951,Normandie,
2967845,Vittel,48.2017,5.9494,1,4951,Grand Est,
3016595,Garons,43.7683,4.4283,9,4950,Occitanie,
3031702,Bonneval,48.1814,1.3881,6,4950,Centre-Val de Loire,
3014103,Habsheim,47.7294,7.4189,1,4947,Grand Est,
2991537,Mouilleron-le-Captif,46.7172,-1.4556,12,4946,Pays de la Loire,
3026208,Château-Renault,47.5914,0.9094,6,4944,Centre-Val de Loire,
6443142,Cléon,49.315,1.0356,10,4943,Normandie,
6439873,Saint-Pol-sur-Ternoise,50.3792,2.3347,11,4942,Hauts-de-France,
2968502,Villenoy,48.9411,2.8614,8,4941,Île-de-France,
3036371,Aubevoye,49.1739,1.3344,10,4936,Normandie,
2997185,Ludon-Médoc,44.9822,-0.6039,2,4934,Nouvelle-Aquitaine,
3008140,La Mézière,48.2183,-1.7556,5,4932,Bretagne,
3007957,La Mure,44.9031,5.7875,3,4930,Auvergne-Rhône-Alpes,
6439477,Desvres,50.6678,1.8344,11,4930,Hauts-de-France,
6444092,Vaux-sur-Seine,49.0078,1.9631,8,4929,Île-de-France,
3037818,Amplepuis,45.9725,4.3303,3,4929,Auvergne-Rhône-Alpes,
3012912,Idron,43.2889,-0.3117,2,4928,Nouvelle-Aquitaine,
2991754,Mormant,48.6069,2.89,8,4924,Île-de-France,
